"전국","연령*교육정도",20∼29세*고졸,100.0,7.4,21.3,47.7,18.9,4.7
"전국","연령*교육정도",20∼29세*대졸이상,100.0,5.1,21.4,45.1,23.8,4.6
"전국","연령*교육정도",30∼39세*중졸이하,100.0,7.3,21.7,43.4,22.9,4.7
"전국","연령*교육정도",30∼39세*고졸,100.0,4.1,16.1,45.0,26.3,8.4
"전국","연령*교육정도",30∼39세*대졸이상,100.0,3.8,16.0,40.7,31.8,7.7
"전국","연령*교육정도",40∼49세*중졸이하,100.0,1.1,20.4,45.3,27.4,5.8
"전국","연령*교육정도",40∼49세*고졸,100.0,2.7,14.5,41.7,32.8,8.3
"전국","연령*교육정도",40∼49세*대졸이상,100.0,2.7,15.5,37.7,34.6,9.5
"전국","연령*교육정도",50∼59세*중졸이하,100.0,3.3,14.5,40.7,33.5,8.1
"전국","연령*교육정도",50∼59세*고졸,100.0,3.0,15.1,41.1,33.3,7.5
"전국","연령*교육정도",50∼59세*대졸이상,100.0,2.3,13.6,36.8,38.9,8.4
"전국","연령*교육정도",60세 이상*중졸이하,100.0,3.7,20.0,42.3,28.5,5.5
"전국","연령*교육정도",60세 이상*고졸,100.0,2.9,15.7,37.9,35.8,7.7
"전국","연령*교육정도",60세 이상*대졸이상,100.0,1.8,13.5,35.9,40.5,8.3
"전국","연령*교육정도",65세 이상*중졸이하,100.0,3.7,21.0,42.8,27.6,4.9
"전국","연령*교육정도",65세 이상*고졸,100.0,2.5,16.9,39.0,34.2,7.5
"전국","연령*교육정도",65세 이상*대졸이상,100.0,1.7,15.3,36.3,39.5,7.2
