"전국","연령*교육정도",20∼29세*고졸,100.0,10.6,22.6,46.2,16.9,3.7
"전국","연령*교육정도",20∼29세*대졸이상,100.0,7.8,26.7,42.4,19.2,3.9
"전국","연령*교육정도",30∼39세*중졸이하,100.0,11.8,22.4,43.8,18.3,3.7
"전국","연령*교육정도",30∼39세*고졸,100.0,7.4,22.9,41.3,21.3,7.1
"전국","연령*교육정도",30∼39세*대졸이상,100.0,6.7,20.2,40.9,25.6,6.6
"전국","연령*교육정도",40∼49세*중졸이하,100.0,5.9,29.8,40.0,17.8,6.4
"전국","연령*교육정도",40∼49세*고졸,100.0,4.7,21.6,44.6,23.5,5.6
"전국","연령*교육정도",40∼49세*대졸이상,100.0,5.7,21.4,40.9,26.0,5.9
"전국","연령*교육정도",50∼59세*중졸이하,100.0,6.9,24.2,45.7,19.5,3.6
"전국","연령*교육정도",50∼59세*고졸,100.0,5.9,23.8,44.1,22.9,3.2
"전국","연령*교육정도",50∼59세*대졸이상,100.0,5.7,21.9,43.4,25.6,3.5
"전국","연령*교육정도",60세 이상*중졸이하,100.0,10.4,32.0,40.4,14.6,2.6
"전국","연령*교육정도",60세 이상*고졸,100.0,7.8,27.1,40.9,21.3,2.9
"전국","연령*교육정도",60세 이상*대졸이상,100.0,4.9,25.2,46.1,20.4,3.5
"전국","연령*교육정도",65세 이상*중졸이하,100.0,10.8,33.5,39.5,13.8,2.4
"전국","연령*교육정도",65세 이상*고졸,100.0,8.9,27.4,40.7,20.6,2.3
"전국","연령*교육정도",65세 이상*대졸이상,100.0,5.6,26.4,47.8,17.0,3.1
