"전국","연령*교육정도",20∼29세*고졸,100.0,2.3,6.8,22.2,42.6,26.1
"전국","연령*교육정도",20∼29세*대졸이상,100.0,1.0,6.7,17.8,42.3,32.1
"전국","연령*교육정도",30∼39세*중졸이하,100.0,7.5,12.1,20.7,40.1,19.5
"전국","연령*교육정도",30∼39세*고졸,100.0,1.4,5.8,20.2,38.1,34.5
"전국","연령*교육정도",30∼39세*대졸이상,100.0,0.7,3.6,13.9,40.0,41.7
"전국","연령*교육정도",40∼49세*중졸이하,100.0,1.8,8.2,21.6,42.2,26.2
"전국","연령*교육정도",40∼49세*고졸,100.0,1.7,4.9,21.3,40.6,31.6
"전국","연령*교육정도",40∼49세*대졸이상,100.0,0.6,4.6,13.5,42.8,38.5
"전국","연령*교육정도",50∼59세*중졸이하,100.0,1.7,5.7,20.7,47.6,24.3
"전국","연령*교육정도",50∼59세*고졸,100.0,1.3,6.2,20.3,45.1,27.2
"전국","연령*교육정도",50∼59세*대졸이상,100.0,1.1,5.0,16.5,46.3,31.1
"전국","연령*교육정도",60세 이상*중졸이하,100.0,1.7,9.5,23.9,45.3,19.6
"전국","연령*교육정도",60세 이상*고졸,100.0,1.2,6.7,19.7,46.2,26.1
"전국","연령*교육정도",60세 이상*대졸이상,100.0,0.5,5.3,16.6,47.1,30.4
"전국","연령*교육정도",65세 이상*중졸이하,100.0,1.9,10.4,24.1,45.2,18.4
"전국","연령*교육정도",65세 이상*고졸,100.0,1.1,7.5,19.0,47.1,25.3
"전국","연령*교육정도",65세 이상*대졸이상,100.0,0.5,5.8,17.9,46.2,29.6
