"전국","연령*성별",65세 이상*여자,100.0,3.8,22.0,33.6,35.7,4.9
"전국","연령*교육정도",20∼29세*중졸이하,100.0,5.5,19.1,42.0,18.6,14.8
"전국","연령*교육정도",20∼29세*고졸,100.0,7.3,19.5,36.1,30.5,6.6
"전국","연령*교육정도",20∼29세*대졸이상,100.0,4.2,21.0,31.3,35.8,7.8
"전국","연령*교육정도",30∼39세*중졸이하,100.0,6.7,21.6,44.3,19.7,7.6
"전국","연령*교육정도",30∼39세*고졸,100.0,4.5,15.3,35.4,36.9,7.9
"전국","연령*교육정도",30∼39세*대졸이상,100.0,3.4,18.4,28.7,40.8,8.6
"전국","연령*교육정도",40∼49세*중졸이하,100.0,2.5,23.3,36.3,31.7,6.2
"전국","연령*교육정도",40∼49세*고졸,100.0,3.1,15.2,33.5,39.5,8.6
"전국","연령*교육정도",40∼49세*대졸이상,100.0,2.3,15.2,26.1,46.2,10.2
"전국","연령*교육정도",50∼59세*중졸이하,100.0,3.6,16.5,36.8,37.4,5.7
"전국","연령*교육정도",50∼59세*고졸,100.0,3.2,16.9,34.9,38.4,6.7
"전국","연령*교육정도",50∼59세*대졸이상,100.0,2.4,14.8,27.4,45.2,10.3
"전국","연령*교육정도",60세 이상*중졸이하,100.0,4.5,22.4,34.4,34.6,4.2
"전국","연령*교육정도",60세 이상*고졸,100.0,3.6,18.8,32.5,38.6,6.5
"전국","연령*교육정도",60세 이상*대졸이상,100.0,2.0,16.7,31.8,42.0,7.6
"전국","연령*교육정도",65세 이상*중졸이하,100.0,4.3,23.7,34.7,33.4,3.9
"전국","연령*교육정도",65세 이상*고졸,100.0,3.8,19.7,33.0,38.1,5.5
"전국","연령*교육정도",65세 이상*대졸이상,100.0,2.6,17.2,33.5,40.2,6.4
