"전국","연령*교육정도",20∼29세*고졸,100.0,5.5,18.6,39.5,28.9,7.6
"전국","연령*교육정도",20∼29세*대졸이상,100.0,3.0,17.2,33.9,37.1,8.8
"전국","연령*교육정도",30∼39세*중졸이하,100.0,6.7,16.3,45.1,28.5,3.3
"전국","연령*교육정도",30∼39세*고졸,100.0,3.0,12.8,38.3,35.5,10.4
"전국","연령*교육정도",30∼39세*대졸이상,100.0,1.8,11.4,28.2,43.4,15.2
"전국","연령*교육정도",40∼49세*중졸이하,100.0,2.5,18.6,39.0,31.5,8.4
"전국","연령*교육정도",40∼49세*고졸,100.0,3.0,13.7,35.1,36.6,11.7
"전국","연령*교육정도",40∼49세*대졸이상,100.0,1.6,11.0,26.6,46.5,14.2
"전국","연령*교육정도",50∼59세*중졸이하,100.0,3.0,17.3,38.9,34.0,6.8
"전국","연령*교육정도",50∼59세*고졸,100.0,2.9,15.3,36.2,37.4,8.2
"전국","연령*교육정도",50∼59세*대졸이상,100.0,2.1,12.3,31.3,43.1,11.1
"전국","연령*교육정도",60세 이상*중졸이하,100.0,4.7,22.2,39.5,29.5,4.1
"전국","연령*교육정도",60세 이상*고졸,100.0,3.6,17.5,34.3,37.5,7.1
"전국","연령*교육정도",60세 이상*대졸이상,100.0,1.8,13.7,33.0,41.1,10.4
"전국","연령*교육정도",65세 이상*중졸이하,100.0,4.8,23.2,40.2,28.3,3.5
"전국","연령*교육정도",65세 이상*고졸,100.0,3.7,18.1,36.8,33.8,7.6
"전국","연령*교육정도",65세 이상*대졸이상,100.0,2.2,15.4,31.7,41.2,9.4
