"전국","연령*교육정도",30∼39세*고졸,100.0,11.5,42.5,38.6,7.3
"전국","연령*교육정도",30∼39세*대졸이상,100.0,11.8,42.9,40.3,5.0
"전국","연령*교육정도",40∼49세*중졸이하,100.0,18.9,46.3,30.4,4.4
"전국","연령*교육정도",40∼49세*고졸,100.0,13.7,53.9,29.1,3.3
"전국","연령*교육정도",40∼49세*대졸이상,100.0,12.1,51.7,33.8,2.4
"전국","연령*교육정도",50∼59세*중졸이하,100.0,23.5,54.8,19.9,1.8
"전국","연령*교육정도",50∼59세*고졸,100.0,19.9,55.3,22.9,1.9
"전국","연령*교육정도",50∼59세*대졸이상,100.0,16.6,53.1,28.8,1.5
"전국","연령*교육정도",60세 이상*중졸이하,100.0,30.2,47.5,19.9,2.5
"전국","연령*교육정도",60세 이상*고졸,100.0,27.7,53.8,16.2,2.2
"전국","연령*교육정도",60세 이상*대졸이상,100.0,23.9,55.9,18.3,1.9
"전국","연령*교육정도",65세 이상*중졸이하,100.0,30.5,47.2,19.8,2.5
"전국","연령*교육정도",65세 이상*고졸,100.0,28.5,52.7,15.9,2.9
"전국","연령*교육정도",65세 이상*대졸이상,100.0,27.2,51.5,19.0,2.3
