"전국","연령*교육정도",30∼39세*고졸,100.0,29.5,52.4,15.6,2.5
"전국","연령*교육정도",30∼39세*대졸이상,100.0,30.7,52.0,16.3,1.0
"전국","연령*교육정도",40∼49세*중졸이하,100.0,33.1,48.8,16.0,2.1
"전국","연령*교육정도",40∼49세*고졸,100.0,34.0,53.1,12.1,0.8
"전국","연령*교육정도",40∼49세*대졸이상,100.0,30.2,56.8,12.3,0.7
"전국","연령*교육정도",50∼59세*중졸이하,100.0,46.0,45.8,7.6,0.5
"전국","연령*교육정도",50∼59세*고졸,100.0,39.2,52.6,7.8,0.5
"전국","연령*교육정도",50∼59세*대졸이상,100.0,37.8,53.4,8.4,0.4
"전국","연령*교육정도",60세 이상*중졸이하,100.0,52.0,40.7,6.3,0.9
"전국","연령*교육정도",60세 이상*고졸,100.0,51.4,41.3,6.7,0.6
"전국","연령*교육정도",60세 이상*대졸이상,100.0,49.2,43.9,6.5,0.4
"전국","연령*교육정도",65세 이상*중졸이하,100.0,52.3,40.7,6.0,0.9
"전국","연령*교육정도",65세 이상*고졸,100.0,52.4,40.0,6.9,0.8
"전국","연령*교육정도",65세 이상*대졸이상,100.0,53.0,40.1,6.5,0.5
