"전국","연령*교육정도",30∼39세*고졸,100.0,45.1,47.0,5.8,2.1
"전국","연령*교육정도",30∼39세*대졸이상,100.0,57.7,38.1,3.8,0.4
"전국","연령*교육정도",40∼49세*중졸이하,100.0,39.4,47.2,13.1,0.3
"전국","연령*교육정도",40∼49세*고졸,100.0,48.9,44.5,5.7,0.9
"전국","연령*교육정도",40∼49세*대졸이상,100.0,54.8,40.9,4.1,0.3
"전국","연령*교육정도",50∼59세*중졸이하,100.0,52.7,40.5,6.4,0.4
"전국","연령*교육정도",50∼59세*고졸,100.0,53.2,41.3,5.2,0.3
"전국","연령*교육정도",50∼59세*대졸이상,100.0,56.2,40.1,3.3,0.4
"전국","연령*교육정도",60세 이상*중졸이하,100.0,54.4,38.2,6.3,1.1
"전국","연령*교육정도",60세 이상*고졸,100.0,59.7,35.5,4.3,0.5
"전국","연령*교육정도",60세 이상*대졸이상,100.0,61.7,34.3,3.6,0.3
"전국","연령*교육정도",65세 이상*중졸이하,100.0,54.3,37.9,6.6,1.1
"전국","연령*교육정도",65세 이상*고졸,100.0,58.9,36.3,4.0,0.9
"전국","연령*교육정도",65세 이상*대졸이상,100.0,64.6,31.1,3.9,0.3
