"전국","연령*교육정도",30∼39세*고졸,100.0,18.5,49.5,27.1,4.9
"전국","연령*교육정도",30∼39세*대졸이상,100.0,19.5,52.6,25.4,2.5
"전국","연령*교육정도",40∼49세*중졸이하,100.0,19.1,53.4,23.6,3.8
"전국","연령*교육정도",40∼49세*고졸,100.0,19.6,57.9,20.3,2.3
"전국","연령*교육정도",40∼49세*대졸이상,100.0,21.0,58.0,19.7,1.3
"전국","연령*교육정도",50∼59세*중졸이하,100.0,31.8,47.9,18.7,1.6
"전국","연령*교육정도",50∼59세*고졸,100.0,27.2,53.9,17.6,1.3
"전국","연령*교육정도",50∼59세*대졸이상,100.0,25.3,55.9,17.6,1.2
"전국","연령*교육정도",60세 이상*중졸이하,100.0,36.8,44.8,16.5,1.9
"전국","연령*교육정도",60세 이상*고졸,100.0,36.5,49.2,12.8,1.5
"전국","연령*교육정도",60세 이상*대졸이상,100.0,30.3,54.5,13.9,1.3
"전국","연령*교육정도",65세 이상*중졸이하,100.0,37.1,44.0,17.0,1.9
"전국","연령*교육정도",65세 이상*고졸,100.0,36.8,48.8,12.5,1.8
"전국","연령*교육정도",65세 이상*대졸이상,100.0,31.9,54.3,12.3,1.5
