"전국","연령*교육정도",30∼39세*고졸,100.0,22.0,33.2,29.8,14.9
"전국","연령*교육정도",30∼39세*대졸이상,100.0,25.5,33.6,28.4,12.4
"전국","연령*교육정도",40∼49세*중졸이하,100.0,30.5,37.4,24.9,7.2
"전국","연령*교육정도",40∼49세*고졸,100.0,21.3,36.1,30.3,12.3
"전국","연령*교육정도",40∼49세*대졸이상,100.0,21.0,34.7,32.4,11.9
"전국","연령*교육정도",50∼59세*중졸이하,100.0,32.1,39.4,20.5,8.0
"전국","연령*교육정도",50∼59세*고졸,100.0,25.5,40.0,25.9,8.6
"전국","연령*교육정도",50∼59세*대졸이상,100.0,21.5,36.1,32.4,10.0
"전국","연령*교육정도",60세 이상*중졸이하,100.0,41.4,36.0,16.2,6.4
"전국","연령*교육정도",60세 이상*고졸,100.0,35.4,39.0,18.7,6.9
"전국","연령*교육정도",60세 이상*대졸이상,100.0,33.5,36.8,23.8,5.9
"전국","연령*교육정도",65세 이상*중졸이하,100.0,42.8,35.8,15.2,6.2
"전국","연령*교육정도",65세 이상*고졸,100.0,38.5,38.8,15.9,6.8
"전국","연령*교육정도",65세 이상*대졸이상,100.0,41.4,32.3,20.9,5.4
