"전국","연령",30∼39세,100.0,21.7,39.2,31.3,7.8,100.0,23.9,37.6,29.2,9.3,100.0,21.9,37.2,31.2,9.6,100.0,24.2,36.0,30.1,9.6,100.0,23.8,34.5,28.8,12.9,100.0,24.5,33.8,28.8,13.0
"전국","연령",40∼49세,100.0,24.1,39.5,29.0,7.4,100.0,25.2,39.4,28.0,7.4,100.0,22.4,39.4,29.3,8.8,100.0,21.8,38.4,30.2,9.6,100.0,21.4,35.2,33.3,10.0,100.0,21.4,35.3,31.4,12.0
"전국","연령",50∼59세,100.0,31.5,41.8,21.6,5.1,100.0,33.7,39.0,22.2,5.1,100.0,29.1,39.7,24.0,7.2,100.0,28.0,38.6,25.9,7.4,100.0,25.4,38.0,28.4,8.2,100.0,25.2,38.5,27.3,9.0
"전국","연령",60세이상,100.0,46.9,38.9,11.7,2.5,100.0,45.3,39.3,13.1,2.4,100.0,43.0,39.0,14.5,3.5,100.0,40.2,40.0,15.6,4.3,100.0,39.7,38.0,16.5,5.7,100.0,38.6,37.0,18.0,6.4
"전국","연령",65세이상,100.0,48.8,38.3,10.5,2.3,100.0,46.9,38.9,12.2,2.1,100.0,45.1,39.0,12.9,3.0,100.0,42.3,39.4,14.2,4.1,100.0,42.7,37.6,14.6,5.0,100.0,41.6,36.1,16.0,6.2
"전국","교육정도",초졸이하,100.0,45.2,39.8,12.2,2.9,100.0,45.6,38.6,13.3,2.6,100.0,43.9,39.0,14.0,3.2,100.0,41.8,39.5,14.5,4.1,100.0,41.7,38.7,14.5,5.1,100.0,41.5,37.9,14.7,6.0
"전국","교육정도",중 졸,100.0,42.5,41.0,13.9,2.6,100.0,43.1,39.5,13.8,3.6,100.0,42.5,38.7,14.8,4.0,100.0,41.9,39.5,14.7,3.8,100.0,42.1,37.5,15.7,4.8,100.0,40.6,37.0,17.1,5.3
"전국","교육정도",고 졸,100.0,31.7,40.8,22.2,5.3,100.0,34.9,38.7,21.0,5.4,100.0,33.4,39.2,21.3,6.1,100.0,33.2,38.6,21.4,6.7,100.0,32.4,36.7,23.4,7.5,100.0,32.7,37.1,21.9,8.3
"전국","교육정도",대졸이상,100.0,24.9,38.7,29.0,7.3,100.0,27.0,38.7,27.1,7.2,100.0,25.7,38.5,27.6,8.2,100.0,27.8,36.9,27.5,7.8,100.0,26.4,36.1,27.9,9.5,100.0,28.0,34.6,27.5,9.8
"전국","혼인상태",미? 혼,100.0,39.8,40.7,16.3,3.2,100.0,43.3,38.6,14.7,3.4,100.0,43.8,38.6,14.1,3.5,100.0,44.8,38.0,13.7,3.5,100.0,42.9,37.1,15.2,4.8,100.0,43.5,35.8,15.6,5.1
"전국","혼인상태",배우자 있음,100.0,28.3,40.1,25.3,6.3,100.0,29.7,39.3,24.5,6.5,100.0,27.1,39.1,26.2,7.6,100.0,26.5,38.6,26.9,8.0,100.0,25.7,37.1,27.8,9.4,100.0,25.9,36.5,27.5,10.1
"전국","혼인상태",사? 별,100.0,49.2,37.4,11.0,2.4,100.0,47.9,36.6,12.5,3.0,100.0,45.2,38.3,13.1,3.5,100.0,43.9,37.8,14.0,4.4,100.0,45.0,35.5,14.7,4.8,100.0,43.9,36.7,13.4,6.0
"전국","혼인상태",이? 혼,100.0,37.0,37.6,20.2,5.3,100.0,38.2,36.7,20.9,4.2,100.0,34.0,38.8,20.4,6.8,100.0,35.4,35.7,20.9,8.0,100.0,34.8,33.9,23.5,7.7,100.0,33.4,35.3,22.5,8.7
"전국","경제활동",취? 업,100.0,26.2,38.5,28.1,7.2,100.0,28.9,37.1,26.7,7.2,100.0,26.5,37.1,27.7,8.6,100.0,27.6,35.8,27.7,8.9,100.0,27.2,33.8,28.7,10.3,100.0,26.8,33.5,28.4,11.2
"전국","경제활동",실업 및 비경제활동,100.0,41.8,41.9,13.6,2.6,100.0,43.3,40.8,13.1,2.8,100.0,42.5,41.1,13.5,2.8,100.0,41.4,41.4,14.0,3.2,100.0,39.9,41.1,15.1,3.9,100.0,40.5,39.6,15.3,4.5
"전국","산업",농림어업,100.0,32.7,37.8,23.0,6.5,100.0,31.3,37.0,25.8,5.9,100.0,23.9,38.6,29.1,8.3,100.0,23.2,35.6,30.8,10.4,100.0,23.9,32.1,29.1,14.9,100.0,21.4,29.0,32.4,17.2
"전국","산업",광공업,100.0,22.3,38.8,31.0,7.9,100.0,21.4,38.8,31.1,8.7,100.0,21.0,35.8,32.9,10.4,100.0,21.8,34.6,33.1,10.5,100.0,21.4,32.4,33.2,13.0,100.0,20.5,33.6,32.7,13.2
"전국","산업",사회간접자본?기타서비스업,100.0,26.4,38.4,28.0,7.2,100.0,30.4,36.7,25.8,7.1,100.0,28.3,37.2,26.3,8.2,100.0,29.4,36.2,26.1,8.3,100.0,28.9,34.2,27.6,9.3,100.0,28.7,33.9,27.2,10.3
"전국","직업",전문관리,100.0,23.7,36.6,30.9,8.7,100.0,26.2,35.6,29.9,8.3,100.0,23.9,37.0,29.6,9.4,100.0,26.6,35.8,28.5,9.0,100.0,26.8,33.2,30.0,10.0,100.0,26.6,33.2,29.4,10.7
"전국","직업",사? 무,100.0,22.3,38.6,31.3,7.7,100.0,27.9,37.5,27.4,7.2,100.0,25.5,36.4,29.9,8.1,100.0,27.2,34.6,29.8,8.4,100.0,25.5,34.6,28.9,11.1,100.0,26.5,32.3,28.8,12.4
"전국","직업",서비스판매,100.0,28.4,39.8,25.7,6.1,100.0,32.5,37.1,23.4,7.0,100.0,30.4,37.5,24.7,7.4,100.0,30.8,37.0,23.8,8.3,100.0,31.7,34.0,25.8,8.5,100.0,30.9,34.7,24.7,9.7
"전국","직업",농어업,100.0,32.5,37.6,23.2,6.7,100.0,30.2,37.0,26.6,6.2,100.0,22.7,38.5,29.8,9.1,100.0,21.6,35.7,31.8,10.9,100.0,22.8,31.8,30.1,15.3,100.0,21.1,28.8,32.7,17.3
"전국","직업",기능노무,100.0,27.1,39.0,27.1,6.8,100.0,28.4,38.1,26.7,6.8,100.0,27.5,36.8,26.6,9.1,100.0,27.6,35.5,27.8,9.0,100.0,26.2,33.9,29.4,10.5,100.0,25.4,34.6,29.2,10.8
"전국","종사상의 지위",임금근로자,100.0,28.0,38.7,26.7,6.5,100.0,30.9,37.2,25.3,6.6,100.0,28.7,37.2,26.5,7.6,100.0,30.7,35.8,26.0,7.5,100.0,29.8,34.7,26.5,9.0,100.0,29.8,33.8,26.5,9.8
"전국","종사상의 지위",고용주,100.0,12.8,35.3,40.3,11.7,100.0,14.5,32.6,39.6,13.3,100.0,14.1,32.7,37.6,15.5,100.0,13.2,33.0,37.2,16.6,100.0,16.0,28.8,40.3,14.9,100.0,13.4,29.2,39.1,18.4
"전국","종사상의 지위",자영자,100.0,23.5,35.8,31.2,9.4,100.0,25.5,36.6,29.4,8.4,100.0,22.3,36.0,30.6,11.1,100.0,19.7,35.3,32.0,12.9,100.0,21.7,30.9,33.4,14.0,100.0,19.6,33.0,32.6,14.9
"전국","주관적 만족감",만족,100.0,32.5,38.3,23.5,5.7,100.0,33.7,38.2,22.3,5.8,100.0,32.1,38.8,22.6,6.5,100.0,33.8,37.0,22.7,6.5,100.0,32.0,35.4,24.4,8.1,100.0,34.0,35.2,22.5,8.4
"전국","주관적 만족감",보통,100.0,31.6,42.2,21.4,4.9,100.0,34.3,40.2,20.7,4.9,100.0,33.4,40.3,21.0,5.3,100.0,31.8,40.4,21.8,6.0,100.0,31.2,39.2,22.6,6.9,100.0,31.2,38.0,23.0,7.8
"전국","주관적 만족감",불만족,100.0,37.2,38.0,19.9,5.0,100.0,39.9,36.9,18.1,5.1,100.0,38.6,34.9,19.4,7.1,100.0,38.9,35.4,18.6,7.1,100.0,37.7,33.8,20.4,8.1,100.0,35.3,33.7,21.6,9.4
"전국","가구소득",100만원 미만,100.0,47.7,38.0,11.7,2.7,100.0,46.5,38.1,12.4,3.0,100.0,46.9,37.9,12.5,2.7,100.0,43.1,39.1,13.7,4.0,100.0,43.8,38.9,13.0,4.3,100.0,44.5,36.6,14.0,4.9
"전국","가구소득",100∼200만원 미만,100.0,34.4,41.7,19.5,4.4,100.0,38.7,39.5,17.3,4.4,100.0,38.3,37.4,19.1,5.2,100.0,38.3,38.7,17.9,5.2,100.0,39.9,36.2,18.1,5.8,100.0,38.9,36.5,18.3,6.3
"전국","가구소득",200∼300만원 미만,100.0,29.4,40.7,24.3,5.6,100.0,31.7,39.4,23.3,5.6,100.0,31.1,39.9,22.7,6.2,100.0,33.1,37.8,22.2,6.9,100.0,32.8,37.7,22.2,7.3,100.0,31.6,37.2,22.5,8.6
"전국","가구소득",300∼400만원 미만,100.0,29.2,39.9,25.3,5.6,100.0,32.9,39.0,22.6,5.5,100.0,29.6,39.0,23.8,7.6,100.0,29.6,38.4,24.8,7.3,100.0,30.4,36.3,24.4,8.9,100.0,29.7,37.3,24.7,8.4
"전국","가구소득",400∼500만원 미만,100.0,27.9,40.9,24.9,6.2,100.0,30.6,38.7,24.1,6.6,100.0,29.0,39.4,23.8,7.8,100.0,31.0,38.5,23.7,6.8,100.0,27.8,36.4,27.2,8.7,100.0,29.7,36.7,24.2,9.5
"전국","가구소득",500∼600만원 미만,100.0,30.0,37.8,25.6,6.6,100.0,30.3,36.5,25.7,7.5,100.0,27.5,40.4,25.1,7.0,100.0,27.8,37.0,27.1,8.1,100.0,27.3,36.6,27.1,9.0,100.0,30.1,35.0,25.7,9.2
"전국","가구소득",600만원 이상,100.0,27.1,37.4,26.8,8.8,100.0,27.8,37.3,27.5,7.5,100.0,26.7,39.2,26.9,7.3,100.0,29.6,37.9,25.4,7.1,100.0,26.0,36.2,28.7,9.1,100.0,28.1,33.8,27.7,10.3
"전국","연령*성별",15~19세*남자,100.0,49.0,40.3,9.7,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",15~19세*여자,100.0,49.7,40.1,9.3,0.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",13∼19세*남자,-,-,-,-,-,100.0,49.8,39.5,9.2,1.5,100.0,49.7,41.1,8.0,1.2,100.0,50.9,40.6,7.0,1.6,100.0,49.5,39.7,9.5,1.3,100.0,49.0,38.2,10.3,2.5
"전국","연령*성별",13∼19세*여자,-,-,-,-,-,100.0,52.2,38.1,8.6,1.1,100.0,51.2,39.5,8.6,0.7,100.0,51.1,40.3,8.0,0.6,100.0,51.3,39.4,8.0,1.3,100.0,53.2,37.8,7.7,1.2
"전국","연령*성별",20∼29세*남자,100.0,32.5,38.7,22.9,5.9,100.0,34.8,39.6,20.6,5.0,100.0,38.0,38.9,18.0,5.1,100.0,40.5,38.2,16.3,5.0,100.0,38.9,37.2,18.0,6.0,100.0,40.1,38.2,16.7,5.0
"전국","연령*성별",20∼29세*여자,100.0,40.5,43.3,13.4,2.8,100.0,46.5,37.4,12.8,3.3,100.0,49.1,36.8,11.4,2.7,100.0,51.9,34.3,11.7,2.1,100.0,49.6,36.2,11.4,2.8,100.0,54.0,31.6,11.4,3.1
"전국","연령*성별",30∼39세*남자,100.0,14.5,35.8,39.3,10.4,100.0,17.7,34.5,35.5,12.3,100.0,16.7,33.1,37.4,12.8,100.0,17.8,32.2,37.2,12.8,100.0,18.9,31.1,33.1,17.0,100.0,19.1,31.3,32.7,16.8
"전국","연령*성별",30∼39세*여자,100.0,29.3,42.9,22.8,5.0,100.0,30.4,40.9,22.6,6.1,100.0,27.3,41.5,24.9,6.4,100.0,31.0,40.0,22.7,6.3,100.0,29.1,38.3,24.2,8.4,100.0,30.4,36.4,24.5,8.7
"전국","연령*성별",40∼49세*남자,100.0,15.7,36.1,37.8,10.4,100.0,16.0,37.7,36.2,10.0,100.0,14.6,36.7,36.7,11.9,100.0,14.7,34.0,38.1,13.2,100.0,15.7,31.3,40.0,13.0,100.0,16.3,32.4,36.8,14.5
"전국","연령*성별",40∼49세*여자,100.0,32.8,42.9,19.9,4.4,100.0,34.6,41.2,19.6,4.7,100.0,30.3,42.2,21.8,5.7,100.0,29.1,42.9,22.1,6.0,100.0,27.4,39.2,26.5,6.9,100.0,26.6,38.3,25.8,9.3
"전국","연령*성별",50∼59세*남자,100.0,20.6,40.6,31.1,7.8,100.0,23.3,38.7,30.6,7.4,100.0,19.3,38.1,32.4,10.2,100.0,18.6,37.4,34.3,9.8,100.0,16.5,35.9,36.3,11.3,100.0,16.6,37.3,34.0,12.1
"전국","연령*성별",50∼59세*여자,100.0,42.4,43.0,12.1,2.5,100.0,44.0,39.2,13.9,2.9,100.0,38.9,41.4,15.5,4.3,100.0,37.6,39.8,17.4,5.1,100.0,34.3,40.0,20.5,5.2,100.0,33.8,39.7,20.7,5.8
"전국","연령*성별",60세 이상*남자,100.0,40.5,39.8,16.4,3.3,100.0,39.5,39.7,17.7,3.1,100.0,35.8,39.9,19.1,5.2,100.0,33.3,40.0,20.8,5.9,100.0,32.3,37.6,22.2,7.9,100.0,30.4,37.6,23.3,8.7
"전국","연령*성별",60세 이상*여자,100.0,51.8,38.3,8.1,1.8,100.0,49.7,38.9,9.5,1.8,100.0,48.6,38.4,10.9,2.2,100.0,45.7,39.9,11.4,3.0,100.0,45.7,38.3,12.0,4.0,100.0,45.3,36.5,13.7,4.6
"전국","연령*성별",65세 이상*남자,100.0,45.7,38.0,13.5,2.8,100.0,43.4,39.1,15.4,2.1,100.0,40.9,39.0,16.1,4.0,100.0,37.3,39.7,17.9,5.0,100.0,36.6,38.3,19.0,6.2,100.0,34.8,36.9,20.3,8.1
"전국","연령*성별",65세 이상*여자,100.0,51.0,38.6,8.4,2.0,100.0,49.3,38.8,9.8,2.0,100.0,48.2,39.0,10.6,2.2,100.0,46.0,39.2,11.5,3.4,100.0,47.3,37.2,11.4,4.1,100.0,46.8,35.5,12.8,4.8
"전국","연령*교육정도",20∼29세*중졸이하,100.0,36.3,42.0,19.9,1.9,100.0,24.6,34.7,34.5,6.1,100.0,17.5,40.0,36.0,6.4,100.0,30.3,43.9,24.1,1.8,100.0,36.0,40.9,16.7,6.3,100.0,36.3,31.1,20.7,11.9
"전국","연령*교육정도",20∼29세*고졸,100.0,40.0,40.3,15.8,3.9,100.0,43.6,38.6,14.5,3.3,100.0,47.7,37.1,12.1,3.1,100.0,47.6,37.0,11.8,3.7,100.0,46.2,36.7,13.0,4.1,100.0,48.1,36.4,12.0,3.5
"전국","연령*교육정도",20∼29세*대졸이상,100.0,33.0,41.8,20.3,4.9,100.0,37.9,38.6,18.5,5.0,100.0,40.4,38.6,16.5,4.5,100.0,45.4,35.2,15.9,3.6,100.0,42.4,36.6,16.3,4.7,100.0,45.8,33.5,16.2,4.5
"전국","연령*교육정도",30∼39세*중졸이하,100.0,28.3,45.6,21.4,4.7,100.0,25.8,36.0,29.4,8.8,100.0,29.4,39.5,23.2,7.9,100.0,23.8,30.0,34.6,11.6,100.0,28.5,38.9,18.5,14.1,100.0,24.6,45.1,26.7,3.6
"전국","연령*교육정도",30∼39세*고졸,100.0,21.9,41.8,28.7,7.7,100.0,25.2,38.8,27.2,8.8,100.0,23.4,36.9,30.8,8.8,100.0,25.1,37.4,27.6,9.8,100.0,24.0,32.3,29.7,14.1,100.0,22.0,33.2,29.8,14.9
"전국","연령*교육정도",30∼39세*대졸이상,100.0,21.3,37.3,33.5,7.9,100.0,23.1,37.0,30.3,9.6,100.0,20.9,37.3,31.7,10.1,100.0,23.8,35.5,31.2,9.5,100.0,23.5,35.3,28.8,12.3,100.0,25.5,33.6,28.4,12.4
"전국","연령*교육정도",40∼49세*중졸이하,100.0,33.7,43.1,18.3,4.9,100.0,33.4,40.7,19.1,6.8,100.0,33.6,39.8,19.6,7.0,100.0,39.7,32.9,20.8,6.5,100.0,30.4,35.1,27.6,6.8,100.0,30.5,37.4,24.9,7.2
"전국","연령*교육정도",40∼49세*고졸,100.0,25.4,40.2,28.0,6.4,100.0,27.2,38.3,27.3,7.2,100.0,23.4,40.1,28.1,8.3,100.0,22.4,39.2,28.2,10.1,100.0,23.3,35.8,31.6,9.3,100.0,21.3,36.1,30.3,12.3
"전국","연령*교육정도",40∼49세*대졸이상,100.0,19.6,37.4,33.5,9.5,100.0,21.2,40.4,30.7,7.8,100.0,19.9,38.7,31.8,9.6,100.0,19.6,38.0,32.9,9.5,100.0,19.4,34.7,35.0,10.8,100.0,21.0,34.7,32.4,11.9
"전국","연령*교육정도",50∼59세*중졸이하,100.0,36.1,42.6,16.7,4.6,100.0,39.3,38.9,17.1,4.7,100.0,35.9,37.5,19.7,6.9,100.0,35.0,37.0,21.3,6.6,100.0,34.4,37.7,21.0,6.9,100.0,32.1,39.4,20.5,8.0
"전국","연령*교육정도",50∼59세*고졸,100.0,30.8,41.7,22.9,4.5,100.0,32.9,39.0,22.7,5.4,100.0,28.4,41.8,23.0,6.9,100.0,27.4,40.1,25.3,7.2,100.0,25.1,38.3,28.4,8.2,100.0,25.5,40.0,25.9,8.6
"전국","연령*교육정도",50∼59세*대졸이상,100.0,23.1,40.1,29.3,7.5,100.0,25.7,38.9,30.0,5.4,100.0,21.8,38.9,31.0,8.2,100.0,23.0,37.6,30.8,8.6,100.0,20.2,37.6,33.1,9.1,100.0,21.5,36.1,32.4,10.0
"전국","연령*교육정도",60세 이상*중졸이하,100.0,48.3,38.6,11.0,2.1,100.0,46.9,38.2,12.4,2.5,100.0,45.3,37.6,14.0,3.1,100.0,41.7,39.3,14.7,4.3,100.0,42.1,37.3,15.1,5.5,100.0,41.4,36.0,16.2,6.4
"전국","연령*교육정도",60세 이상*고졸,100.0,44.1,40.2,12.4,3.4,100.0,41.6,42.2,14.0,2.2,100.0,39.4,41.3,14.7,4.5,100.0,38.0,40.8,17.1,4.1,100.0,36.8,38.7,18.7,5.8,100.0,35.4,39.0,18.7,6.9
"전국","연령*교육정도",60세 이상*대졸이상,100.0,41.4,38.8,16.1,3.6,100.0,40.4,41.4,16.6,1.6,100.0,35.6,43.7,17.1,3.6,100.0,36.5,42.1,16.7,4.6,100.0,34.6,39.8,18.9,6.7,100.0,33.5,36.8,23.8,5.9
"전국","연령*교육정도",65세 이상*중졸이하,100.0,48.9,38.5,10.4,2.2,100.0,47.8,38.2,11.7,2.2,100.0,46.2,37.9,13.1,2.9,100.0,41.9,39.7,14.2,4.2,100.0,44.3,36.4,14.2,5.1,100.0,42.8,35.8,15.2,6.2
"전국","연령*교육정도",65세 이상*고졸,100.0,48.8,38.7,9.7,2.7,100.0,44.8,40.6,13.1,1.5,100.0,42.6,42.5,11.8,3.1,100.0,42.7,39.4,14.2,3.6,100.0,40.4,39.4,15.2,5.0,100.0,38.5,38.8,15.9,6.8
"전국","연령*교육정도",65세 이상*대졸이상,100.0,47.7,36.4,12.9,3.0,100.0,42.0,42.0,14.1,1.9,100.0,41.5,41.3,13.9,3.3,100.0,45.1,37.1,14.1,3.7,100.0,37.7,41.8,16.3,4.2,100.0,41.4,32.3,20.9,5.4
